invoice_id,store_name,store_num,date,time,brand,product,flavor,quantity,price_definition,price,subtotal,product_id
6021605,Lucky Seven Swan River,24,2/16/2026,11:29 AM,Shelton,Pizza,Four Meat,16,Regular Price,$6.95,$111.20,5d7f58f2
6021605,Lucky Seven Swan River,24,2/16/2026,11:29 AM,Shelton,Pizza,Chicken Alfredo,16,Regular Price,$6.95,$111.20,8f638871
6021605,Lucky Seven Swan River,24,2/16/2026,11:28 AM,Shelton,Pizza,Breakfast,32,Regular Price,$6.95,$222.40,f597c8d8
6021605,Lucky Seven Swan River,24,2/16/2026,11:29 AM,Shelton,Pizza,Italian Sausage,8,Regular Price,$6.95,$55.60,92432286
6021605,Lucky Seven Swan River,24,2/16/2026,11:29 AM,Shelton,Pizza,Buffalo Chicken,8,Regular Price,$6.95,$55.60,46d8e83a
6021605,Lucky Seven Swan River,24,2/16/2026,11:29 AM,Shelton,Pizza,Supreme,8,Regular Price,$6.95,$55.60,d387e9d2
6021605,Lucky Seven Swan River,24,2/16/2026,11:29 AM,Shelton,Pizza,Pepp. Italian Sausage,16,Regular Price,$6.95,$111.20,0b2e3fca
6021605,Lucky Seven Swan River,24,2/16/2026,11:28 AM,Shelton,Pizza,Pepperoni,16,Regular Price,$6.95,$111.20,a1b4979f
6021606,Lucky Seven Swan River,24,2/16/2026,11:33 AM,Shelton,Pizza,Breakfast,1,Credit,$0.00,$0.00,f597c8d8
6021606,Lucky Seven Swan River,24,2/16/2026,11:33 AM,Tielke,Sandwich,Italian,12,Regular Price,$3.95,$47.40,a65c7b26
6021606,Lucky Seven Swan River,24,2/16/2026,11:33 AM,Tielke,Sandwich,Meatball,12,Regular Price,$4.75,$57.00,d30ad257
6021606,Lucky Seven Swan River,24,2/16/2026,11:33 AM,Shelton,Pizza,Four Meat,1,Credit,$0.00,$0.00,5d7f58f2
6021607,Super One Grand Rapids North,520,2/16/2026,12:14 PM,Shelton,Pizza,Breakfast,8,Regular Price,$6.80,$54.40,f597c8d8
6021607,Super One Grand Rapids North,520,2/16/2026,12:15 PM,Shelton,Pizza,Supreme,2,Regular Price,$6.80,$13.60,d387e9d2
6021607,Super One Grand Rapids North,520,2/16/2026,12:14 PM,Shelton,Pizza,Chicken Alfredo,1,Credit,$0.00,$0.00,8f638871
6021608,Lucky Seven Grand Rapids West,30,2/16/2026,12:27 PM,Shelton,Pizza,BBQ Cheeseburger,4,Regular Price,$6.95,$27.80,c73474b1
6021608,Lucky Seven Grand Rapids West,30,2/16/2026,12:28 PM,Shelton,Pizza,Chicken Alfredo,3,Regular Price,$6.95,$20.85,8f638871
6021608,Lucky Seven Grand Rapids West,30,2/16/2026,12:27 PM,Shelton,Pizza,Supreme,4,Regular Price,$6.95,$27.80,d387e9d2
6021608,Lucky Seven Grand Rapids West,30,2/16/2026,12:27 PM,Shelton,Pizza,Pepp. Italian Sausage,6,Regular Price,$6.95,$41.70,0b2e3fca
6021608,Lucky Seven Grand Rapids West,30,2/16/2026,12:28 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
6021608,Lucky Seven Grand Rapids West,30,2/16/2026,12:27 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
6021609,Lucky Seven Grand Rapids West,30,2/16/2026,12:29 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
6021609,Lucky Seven Grand Rapids West,30,2/16/2026,12:29 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca
6021609,Lucky Seven Grand Rapids West,30,2/16/2026,12:29 PM,Shelton,Pizza,Breakfast,16,Regular Price,$6.95,$111.20,f597c8d8
6021609,Lucky Seven Grand Rapids West,30,2/16/2026,12:29 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
6021610,Super One Grand Rapids,515,2/16/2026,12:58 PM,Shelton,Pizza,Four Meat,1,Credit,$0.00,$0.00,5d7f58f2
6021610,Super One Grand Rapids,515,2/16/2026,12:59 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.80,$27.20,0b2e3fca
6021610,Super One Grand Rapids,515,2/16/2026,12:58 PM,Shelton,Pizza,Pepperoni,2,Credit,$0.00,$0.00,a1b4979f
6021610,Super One Grand Rapids,515,2/16/2026,12:59 PM,Shelton,Pizza,Chicken Alfredo,2,Regular Price,$6.80,$13.60,8f638871
6021610,Super One Grand Rapids,515,2/16/2026,12:57 PM,Shelton,Pizza,Supreme,1,Credit,$0.00,$0.00,d387e9d2
6021611,Lucky Seven Grand Rapids East,22,2/16/2026,1:17 PM,Shelton,Pizza,Breakfast,4,Regular Price,$6.95,$27.80,f597c8d8
6021611,Lucky Seven Grand Rapids East,22,2/16/2026,1:19 PM,Tielke,Sandwich,Italian,12,Regular Price,$3.95,$47.40,a65c7b26
6021611,Lucky Seven Grand Rapids East,22,2/16/2026,1:19 PM,Tielke,Sandwich,Taco Grinder,2,Credit,$0.00,$0.00,3c52f0f1
6021612,Lucky Seven Grand Rapids East,22,2/16/2026,1:22 PM,Shelton,Pizza,Breakfast,16,Regular Price,$6.95,$111.20,f597c8d8
6021612,Lucky Seven Grand Rapids East,22,2/16/2026,1:22 PM,Shelton,Pizza,Pepp. Italian Sausage,12,Regular Price,$6.95,$83.40,0b2e3fca
6021612,Lucky Seven Grand Rapids East,22,2/16/2026,1:22 PM,Shelton,Pizza,Pepperoni,12,Regular Price,$6.95,$83.40,a1b4979f
6021612,Lucky Seven Grand Rapids East,22,2/16/2026,1:22 PM,Shelton,Pizza,Four Meat,12,Regular Price,$6.95,$83.40,5d7f58f2
6021613,Lucky Seven Nashwauk,26,2/16/2026,2:04 PM,Shelton,Pizza,Breakfast,8,Regular Price,$6.95,$55.60,f597c8d8
6021613,Lucky Seven Nashwauk,26,2/16/2026,2:07 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
6021614,Lucky Seven Nashwauk,26,2/16/2026,2:07 PM,Shelton,Pizza,Pepperoni,4,Regular Price,$6.95,$27.80,a1b4979f
6021614,Lucky Seven Nashwauk,26,2/16/2026,2:07 PM,Tielke,Sandwich,Meatball,6,Regular Price,$4.75,$28.50,d30ad257
6021614,Lucky Seven Nashwauk,26,2/16/2026,2:07 PM,Tielke,Sandwich,Italian,6,Regular Price,$3.95,$23.70,a65c7b26
6021615,Lucky Seven Hibbing Y,15,2/16/2026,2:37 PM,Shelton,Pizza,BBQ Cheeseburger,4,Regular Price,$6.95,$27.80,c73474b1
6021615,Lucky Seven Hibbing Y,15,2/16/2026,2:37 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.95,$27.80,0b2e3fca
6021615,Lucky Seven Hibbing Y,15,2/16/2026,2:37 PM,Shelton,Pizza,Supreme,4,Regular Price,$6.95,$27.80,d387e9d2
6021615,Lucky Seven Hibbing Y,15,2/16/2026,2:37 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
6021615,Lucky Seven Hibbing Y,15,2/16/2026,2:37 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
6021615,Lucky Seven Hibbing Y,15,2/16/2026,2:38 PM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.95,$27.80,8f638871
6021615,Lucky Seven Hibbing Y,15,2/16/2026,2:40 PM,Tielke,Sandwich,Taco Grinder,1,Credit,$0.00,$0.00,3c52f0f1
6021616,Lucky Seven Hibbing Y,15,2/16/2026,2:42 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
6021616,Lucky Seven Hibbing Y,15,2/16/2026,2:41 PM,Shelton,Pizza,Breakfast,16,Regular Price,$6.95,$111.20,f597c8d8
6021616,Lucky Seven Hibbing Y,15,2/16/2026,2:41 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
6021616,Lucky Seven Hibbing Y,15,2/16/2026,2:41 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca
6021617,Super One Hibbing,525,2/16/2026,3:09 PM,Shelton,Pizza,Supreme,8,Regular Price,$6.80,$54.40,d387e9d2
6021617,Super One Hibbing,525,2/16/2026,3:08 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.80,$54.40,0b2e3fca
6021617,Super One Hibbing,525,2/16/2026,3:09 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.80,$54.40,5d7f58f2
6021617,Super One Hibbing,525,2/16/2026,3:09 PM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.80,$27.20,8f638871
6021618,Korner Store Chisholm,200,2/16/2026,3:35 PM,Tielke,Sandwich,Taco Grinder,4,Regular Price,$3.95,$15.80,3c52f0f1
6021618,Korner Store Chisholm,200,2/16/2026,3:35 PM,Tielke,Sandwich,Meatball,2,Regular Price,$4.75,$9.50,d30ad257
6021619,Jubilee Chisholm,,2/16/2026,3:48 PM,Stokke,Pizza,Pepperoni,3,Regular Price,$5.95,$17.85,cfe2be41
6021619,Jubilee Chisholm,,2/16/2026,3:48 PM,Stokke,Pizza,Pepperoni,1,Credit,$0.00,$0.00,cfe2be41
6021620,Lucky Seven Chisholm,6,2/16/2026,3:59 PM,Shelton,Pizza,Pepperoni,2,Regular Price,$6.95,$13.90,a1b4979f
6021620,Lucky Seven Chisholm,6,2/16/2026,3:59 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
6021620,Lucky Seven Chisholm,6,2/16/2026,3:59 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca
6021621,Lucky Seven Chisholm,6,2/16/2026,4:02 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
6021621,Lucky Seven Chisholm,6,2/16/2026,4:01 PM,Shelton,Pizza,Breakfast,11,Regular Price,$6.95,$76.45,f597c8d8
6021621,Lucky Seven Chisholm,6,2/16/2026,4:03 PM,Shelton,Pizza,Italian Sausage,8,Regular Price,$6.95,$55.60,92432286
6021621,Lucky Seven Chisholm,6,2/16/2026,4:02 PM,Shelton,Pizza,Pepp. Italian Sausage,16,Regular Price,$6.95,$111.20,0b2e3fca
6021622,Short Stop Mt Iron,,2/16/2026,4:38 PM,Tielke,Sandwich,Italian,12,Regular Price,$3.95,$47.40,a65c7b26
6021622,Short Stop Mt Iron,,2/16/2026,4:37 PM,Tielke,Sandwich,Taco Grinder,12,Regular Price,$3.95,$47.40,3c52f0f1
6021622,Short Stop Mt Iron,,2/16/2026,4:38 PM,Tielke,Sandwich,Meatball,12,Regular Price,$4.75,$57.00,d30ad257
6021623,"Lucky Seven Virginia, Hoover Rd",5,2/16/2026,4:48 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.95,$27.80,0b2e3fca
6021623,"Lucky Seven Virginia, Hoover Rd",5,2/16/2026,4:48 PM,Shelton,Pizza,Four Meat,4,Regular Price,$6.95,$27.80,5d7f58f2
6021624,"Lucky Seven Virginia, Hoover Rd",5,2/16/2026,4:51 PM,Shelton,Pizza,Pepp. Italian Sausage,16,Regular Price,$6.95,$111.20,0b2e3fca
6021624,"Lucky Seven Virginia, Hoover Rd",5,2/16/2026,4:50 PM,Shelton,Pizza,Breakfast,8,Regular Price,$6.95,$55.60,f597c8d8
6021624,"Lucky Seven Virginia, Hoover Rd",5,2/16/2026,4:50 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
6021624,"Lucky Seven Virginia, Hoover Rd",5,2/16/2026,4:51 PM,Shelton,Pizza,Italian Sausage,8,Regular Price,$6.95,$55.60,92432286
6021624,"Lucky Seven Virginia, Hoover Rd",5,2/16/2026,4:51 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
6021624,"Lucky Seven Virginia, Hoover Rd",5,2/16/2026,4:51 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
6021625,Lucky Seven Biwabik,1,2/16/2026,5:25 PM,Shelton,Pizza,Breakfast,8,Regular Price,$6.95,$55.60,f597c8d8
6021625,Lucky Seven Biwabik,1,2/16/2026,5:26 PM,Shelton,Pizza,Italian Sausage,8,Regular Price,$6.95,$55.60,92432286
6021626,Lucky Seven Biwabik,1,2/16/2026,5:26 PM,Shelton,Pizza,Italian Sausage,8,Regular Price,$6.95,$55.60,92432286
6021626,Lucky Seven Biwabik,1,2/16/2026,5:26 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca
6021627,Lucky Seven Aurora,13,2/16/2026,5:45 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
6021627,Lucky Seven Aurora,13,2/16/2026,5:46 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
6021628,Lucky Seven Aurora,13,2/16/2026,5:50 PM,Shelton,Pizza,Four Meat,2,Regular Price,$6.95,$13.90,5d7f58f2
6021628,Lucky Seven Aurora,13,2/16/2026,5:50 PM,Shelton,Pizza,Supreme,4,Regular Price,$6.95,$27.80,d387e9d2
6021628,Lucky Seven Aurora,13,2/16/2026,5:50 PM,Shelton,Pizza,Italian Sausage,4,Regular Price,$6.95,$27.80,92432286
6021629,Lucky Seven Hoyt Lakes,10,2/16/2026,6:40 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
6021629,Lucky Seven Hoyt Lakes,10,2/16/2026,6:39 PM,Shelton,Pizza,Breakfast,8,Regular Price,$6.95,$55.60,f597c8d8
6021629,Lucky Seven Hoyt Lakes,10,2/16/2026,6:49 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca
6021629,Lucky Seven Hoyt Lakes,10,2/16/2026,6:49 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
6021629,Lucky Seven Hoyt Lakes,10,2/16/2026,6:51 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
6020801,Lucky Seven Balsam Lake,43,2/8/2026,1:23 PM,Shelton,Pizza,Supreme,16,Regular Price,$6.95,$111.20,d387e9d2
6020801,Lucky Seven Balsam Lake,43,2/8/2026,1:23 PM,Shelton,Pizza,Chicken Alfredo,32,Regular Price,$6.95,$222.40,8f638871
6020801,Lucky Seven Balsam Lake,43,2/8/2026,1:23 PM,Shelton,Pizza,Pepp. Italian Sausage,24,Regular Price,$6.95,$166.80,0b2e3fca
6020801,Lucky Seven Balsam Lake,43,2/8/2026,1:23 PM,Shelton,Pizza,Italian Sausage,24,Regular Price,$6.95,$166.80,92432286
6020801,Lucky Seven Balsam Lake,43,2/8/2026,1:24 PM,Shelton,Pizza,Pizza Fries,32,Regular Price,$5.95,$190.40,4fbba36d
6020801,Lucky Seven Balsam Lake,43,2/8/2026,1:22 PM,Shelton,Pizza,Pepperoni,32,Regular Price,$6.95,$222.40,a1b4979f
6020801,Lucky Seven Balsam Lake,43,2/8/2026,1:23 PM,Shelton,Pizza,Four Meat,16,Regular Price,$6.95,$111.20,5d7f58f2
6020801,Lucky Seven Balsam Lake,43,2/8/2026,1:22 PM,Shelton,Pizza,Breakfast,48,Regular Price,$6.95,$333.60,f597c8d8
6020802,Lucky Seven Luck,40,2/8/2026,1:26 PM,Shelton,Pizza,Supreme,24,Regular Price,$6.95,$166.80,d387e9d2
6020802,Lucky Seven Luck,40,2/8/2026,1:25 PM,Shelton,Pizza,Pepperoni,40,Regular Price,$6.95,$278.00,a1b4979f
6020802,Lucky Seven Luck,40,2/8/2026,1:25 PM,Shelton,Pizza,Breakfast,32,Regular Price,$6.95,$222.40,f597c8d8
6020802,Lucky Seven Luck,40,2/8/2026,1:25 PM,Shelton,Pizza,Chicken Alfredo,48,Regular Price,$6.95,$333.60,8f638871
6020802,Lucky Seven Luck,40,2/8/2026,1:26 PM,Shelton,Pizza,Pepp. Italian Sausage,24,Regular Price,$6.95,$166.80,0b2e3fca
6020802,Lucky Seven Luck,40,2/8/2026,1:26 PM,Shelton,Pizza,Buffalo Chicken,16,Regular Price,$6.95,$111.20,46d8e83a
6020802,Lucky Seven Luck,40,2/8/2026,1:25 PM,Shelton,Pizza,Four Meat,24,Regular Price,$6.95,$166.80,5d7f58f2
6020802,Lucky Seven Luck,40,2/8/2026,1:26 PM,Shelton,Pizza,BBQ Cheeseburger,16,Regular Price,$6.95,$111.20,c73474b1
6020803,Lucky Seven Luck,40,2/8/2026,1:27 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
6020803,Lucky Seven Luck,40,2/8/2026,1:27 PM,Shelton,Pizza,Breakfast,8,Regular Price,$6.95,$55.60,f597c8d8
6020804,Lucky Seven Grantsburg,39,2/8/2026,1:29 PM,Shelton,Pizza,Four Meat,24,Regular Price,$6.95,$166.80,5d7f58f2
6020804,Lucky Seven Grantsburg,39,2/8/2026,1:29 PM,Shelton,Pizza,Supreme,24,Regular Price,$6.95,$166.80,d387e9d2
6020804,Lucky Seven Grantsburg,39,2/8/2026,1:28 PM,Shelton,Pizza,Breakfast,48,Regular Price,$6.95,$333.60,f597c8d8
6020804,Lucky Seven Grantsburg,39,2/8/2026,1:29 PM,Shelton,Pizza,Pepperoni,32,Regular Price,$6.95,$222.40,a1b4979f
6020805,Lucky Seven Grantsburg,39,2/8/2026,1:30 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca
6020805,Lucky Seven Grantsburg,39,2/8/2026,1:30 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
6020806,Lucky Seven Cushing,42,2/8/2026,1:31 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca
6020806,Lucky Seven Cushing,42,2/8/2026,1:31 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
6020806,Lucky Seven Cushing,42,2/8/2026,1:31 PM,Shelton,Pizza,Breakfast,16,Regular Price,$6.95,$111.20,f597c8d8
6020807,Lucky Seven Cushing,42,2/8/2026,1:49 PM,Stokke,Pizza,PepperoniSausage,8,Regular Price,$5.95,$47.60,91f1626c
6020807,Lucky Seven Cushing,42,2/8/2026,1:48 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
6020807,Lucky Seven Cushing,42,2/8/2026,1:49 PM,Shelton,Pizza,Supreme,16,Regular Price,$6.95,$111.20,d387e9d2
6020810,Lucky Seven Osceola,44,2/8/2026,1:53 PM,Shelton,Pizza,Supreme,8,Regular Price,$6.95,$55.60,d387e9d2
6020810,Lucky Seven Osceola,44,2/8/2026,1:52 PM,Shelton,Pizza,Chicken Alfredo,16,Regular Price,$6.95,$111.20,8f638871
6020810,Lucky Seven Osceola,44,2/8/2026,1:53 PM,Shelton,Pizza,Four Meat,16,Regular Price,$6.95,$111.20,5d7f58f2
6020810,Lucky Seven Osceola,44,2/8/2026,1:52 PM,Shelton,Pizza,Breakfast,24,Regular Price,$6.95,$166.80,f597c8d8
6020810,Lucky Seven Osceola,44,2/8/2026,1:53 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
6020810,Lucky Seven Osceola,44,2/8/2026,1:53 PM,Shelton,Pizza,BBQ Cheeseburger,8,Regular Price,$6.95,$55.60,c73474b1
6020811,Lucky Seven Minong,36,2/8/2026,2:14 PM,Shelton,Pizza,BBQ Cheeseburger,8,Regular Price,$6.95,$55.60,c73474b1
6020811,Lucky Seven Minong,36,2/8/2026,1:54 PM,Shelton,Pizza,Pepp. Italian Sausage,24,Regular Price,$6.95,$166.80,0b2e3fca
6020811,Lucky Seven Minong,36,2/8/2026,1:55 PM,Shelton,Pizza,Four Meat,24,Regular Price,$6.95,$166.80,5d7f58f2
6020811,Lucky Seven Minong,36,2/8/2026,1:54 PM,Shelton,Pizza,Pepperoni,24,Regular Price,$6.95,$166.80,a1b4979f
6020811,Lucky Seven Minong,36,2/8/2026,1:54 PM,Shelton,Pizza,Breakfast,48,Regular Price,$6.95,$333.60,f597c8d8
6020811,Lucky Seven Minong,36,2/8/2026,2:15 PM,Shelton,Pizza,Cheese,32,Regular Price,$6.95,$222.40,33a50622
6020811,Lucky Seven Minong,36,2/8/2026,2:14 PM,Shelton,Pizza,Supreme,32,Regular Price,$6.95,$222.40,d387e9d2
6020811,Lucky Seven Minong,36,2/8/2026,2:14 PM,Shelton,Pizza,Chicken Alfredo,16,Regular Price,$6.95,$111.20,8f638871
6020812,Lucky Seven Minong,36,2/8/2026,2:17 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
6020811,Lucky Seven Minong,36,2/17/2026,8:04 AM,Shelton,Pizza,Buffalo Chicken,8,Regular Price,$6.95,$55.60,46d8e83a
6020811,Lucky Seven Minong,36,2/17/2026,9:04 AM,Shelton,Pizza,Italian Sausage,16,Regular Price,$6.95,$111.20,92432286
6021701,Chris's Food Center Sandstone,,2/17/2026,11:34 AM,Stokke,Pizza,Sausage,1,Credit,$0.00,$0.00,83a32956
6021701,Chris's Food Center Sandstone,,2/17/2026,11:34 AM,Stokke,Pizza,Chicken Alfredo,1,Credit,$0.00,$0.00,f56d7e9d
6021701,Chris's Food Center Sandstone,,2/17/2026,11:36 AM,Stokke,Pizza,Pepperoni,4,Regular Price,$5.95,$23.80,cfe2be41
6021701,Chris's Food Center Sandstone,,2/17/2026,11:27 AM,Stokke,Pizza,Chicken Alfredo,3,Regular Price,$5.95,$17.85,f56d7e9d
6021702,Lucky Seven Hinckley,37,2/17/2026,12:00 PM,Shelton,Pizza,Four Meat,4,Regular Price,$6.95,$27.80,5d7f58f2
6021702,Lucky Seven Hinckley,37,2/17/2026,12:00 PM,Shelton,Pizza,Pepperoni,4,Regular Price,$6.95,$27.80,a1b4979f
6021702,Lucky Seven Hinckley,37,2/17/2026,11:58 AM,Shelton,Pizza,Breakfast,24,Regular Price,$6.95,$166.80,f597c8d8
6021703,Lucky Seven Osceola,44,2/17/2026,2:07 PM,Shelton,Pizza,Pepperoni,1,Credit,$0.00,$0.00,a1b4979f
6021703,Lucky Seven Osceola,44,2/17/2026,2:07 PM,Shelton,Pizza,Pepp. Italian Sausage,2,Credit,$0.00,$0.00,0b2e3fca
6021703,Lucky Seven Osceola,44,2/17/2026,2:08 PM,Shelton,Pizza,Pepp. Italian Sausage,2,Regular Price,$6.95,$13.90,0b2e3fca
6021703,Lucky Seven Osceola,44,2/17/2026,2:07 PM,Shelton,Pizza,Four Meat,1,Credit,$0.00,$0.00,5d7f58f2
6020803,Lucky Seven Luck,40,2/17/2026,3:38 PM,Shelton,Pizza,Pepperoni,1,Credit,$0.00,$0.00,a1b4979f
6020812,Lucky Seven Minong,36,2/17/2026,5:38 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca
6021704,Korner Store Superior,300,2/17/2026,6:46 PM,Stokke,Pizza,Pepperoni,6,Regular Price,$5.95,$35.70,cfe2be41
6021704,Korner Store Superior,300,2/17/2026,6:46 PM,Stokke,Pizza,Four Meat,6,Regular Price,$5.95,$35.70,7112b683
6021704,Korner Store Superior,300,2/17/2026,6:46 PM,Stokke,Pizza,Chicken Alfredo,4,Regular Price,$5.95,$23.80,f56d7e9d
6021704,Korner Store Superior,300,2/17/2026,6:46 PM,Stokke,Pizza,PepperoniSausage,6,Regular Price,$5.95,$35.70,91f1626c
6021705,Super One East Superior,577,2/17/2026,7:02 PM,Shelton,Pizza,Supreme,1,Credit,$0.00,$0.00,d387e9d2
6021705,Super One East Superior,577,2/17/2026,7:04 PM,Shelton,Pizza,Four Meat,3,Regular Price,$6.80,$20.40,5d7f58f2
6021705,Super One East Superior,577,2/17/2026,7:03 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.80,$27.20,0b2e3fca
6021705,Super One East Superior,577,2/17/2026,7:03 PM,Shelton,Pizza,Supreme,7,Regular Price,$6.80,$47.60,d387e9d2
6021705,Super One East Superior,577,2/17/2026,7:03 PM,Shelton,Pizza,Chicken Alfredo,1,Credit,$0.00,$0.00,8f638871
6021706,Average Joes,,2/17/2026,7:26 PM,Shelton,Pizza,Pizza Fries,8,Regular Price,$5.95,$47.60,4fbba36d
6021901,South Ridge School,,2/19/2026,10:27 AM,Stokke,Pizza,PepperoniSausage,64,Regular Price,$5.95,$380.80,91f1626c
6021902,Stokkes Adolph,,2/19/2026,11:15 AM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
6021902,Stokkes Adolph,,2/19/2026,11:18 AM,Stokke,Pizza,Supreme,8,Regular Price,$5.95,$47.60,9cec89d3
6021902,Stokkes Adolph,,2/19/2026,11:14 AM,Stokke,Pizza,Four Meat,7,Regular Price,$5.95,$41.65,7112b683
6021902,Stokkes Adolph,,2/19/2026,11:14 AM,Stokke,Pizza,Four Meat,1,Credit,$0.00,$0.00,7112b683
6021902,Stokkes Adolph,,2/19/2026,11:18 AM,Stokke,Pizza,PepperoniSausage,6,Regular Price,$5.95,$35.70,91f1626c
6021902,Stokkes Adolph,,2/19/2026,11:15 AM,Shelton,Pizza,Supreme,8,Regular Price,$6.95,$55.60,d387e9d2
6021902,Stokkes Adolph,,2/19/2026,11:18 AM,Stokke,Pizza,Pepperoni,6,Regular Price,$5.95,$35.70,cfe2be41
6021902,Stokkes Adolph,,2/19/2026,11:15 AM,Shelton,Pizza,Pepperoni,4,Regular Price,$6.95,$27.80,a1b4979f
6021902,Stokkes Adolph,,2/19/2026,11:17 AM,Shelton,Pizza,Italian Sausage,4,Regular Price,$6.95,$27.80,92432286
6021902,Stokkes Adolph,,2/19/2026,11:15 AM,Shelton,Pizza,Pepp. Italian Sausage,12,Regular Price,$6.95,$83.40,0b2e3fca
6021902,Stokkes Adolph,,2/19/2026,11:18 AM,Stokke,Pizza,Chicken Alfredo,4,Regular Price,$5.95,$23.80,f56d7e9d
6021903,Korner Store Cloquet,500,2/19/2026,12:18 PM,Stokke,Pizza,Supreme,8,Regular Price,$5.95,$47.60,9cec89d3
6021903,Korner Store Cloquet,500,2/19/2026,12:18 PM,Stokke,Pizza,Pepperoni,8,Regular Price,$5.95,$47.60,cfe2be41
6021903,Korner Store Cloquet,500,2/19/2026,12:17 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.95,$27.80,0b2e3fca
6021903,Korner Store Cloquet,500,2/19/2026,12:18 PM,Stokke,Pizza,PepperoniSausage,8,Regular Price,$5.95,$47.60,91f1626c
6021903,Korner Store Cloquet,500,2/19/2026,12:18 PM,Stokke,Pizza,Chicken Alfredo,4,Regular Price,$5.95,$23.80,f56d7e9d
6021903,Korner Store Cloquet,500,2/19/2026,12:18 PM,Shelton,Pizza,Breakfast,4,Regular Price,$6.95,$27.80,f597c8d8
6021903,Korner Store Cloquet,500,2/19/2026,12:17 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
6021903,Korner Store Cloquet,500,2/19/2026,12:16 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
6021904,Super One Cloquet,571,2/19/2026,12:59 PM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.80,$27.20,8f638871
6021904,Super One Cloquet,571,2/19/2026,12:58 PM,Shelton,Pizza,Pepperoni,4,Regular Price,$6.80,$27.20,a1b4979f
