invoice_id,store_name,store_num,date,time,brand,product,flavor,quantity,price_definition,price,subtotal,product_id,,,,,,,
5111102,Speedway Cotton,44614,11/11/25,10:26 AM,Shelton,Pizza,Pepperoni,6,Regular Price,$5.95,$35.70,a1b4979f,,,,,,,
5111102,Speedway Cotton,44614,11/11/25,10:26 AM,Shelton,Pizza,Pepp. Italian Sausage,6,Regular Price,$5.95,$35.70,0b2e3fca,,,,,,,
5111102,Speedway Cotton,44614,11/11/25,10:27 AM,Stokke,Pizza,Pepperoni,4,Regular Price,$5.00,$20.00,cfe2be41,,,,,,,
5111102,Speedway Cotton,44614,11/11/25,10:27 AM,Stokke,Pizza,Supreme,4,Regular Price,$5.00,$20.00,9cec89d3,,,,,,,
5111103,Short Stop Townline,26,11/11/25,10:55 AM,Stokke,Meat Stick,Teriyaki,12,Regular Price,$5.00,$60.00,e801c906,,,,,,,
5111103,Short Stop Townline,26,11/11/25,10:59 AM,Stokke,Brat,Jalepeno Cheddar,3,Regular Price,$4.50,$13.50,82b88707,,,,,,,
5111103,Short Stop Townline,26,11/11/25,10:54 AM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,12,Regular Price,$3.25,$39.00,cebda694,,,,,,,
5111103,Short Stop Townline,26,11/11/25,10:55 AM,Stokke,Pizza,PepperoniSausage,8,Regular Price,$5.95,$47.60,91f1626c,,,,,,,
5111103,Short Stop Townline,26,11/11/25,10:54 AM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,12,Regular Price,$3.25,$39.00,192fce7c,,,,,,,
5111103,Short Stop Townline,26,11/11/25,10:54 AM,Stokke,Meat Stick,Honey BBQ,12,Regular Price,$5.00,$60.00,3bcc0557,,,,,,,
5111103,Short Stop Townline,26,11/11/25,10:58 AM,Stokke,Brat,Gangster,3,Regular Price,$4.50,$13.50,17f0286d,,,,,,,
5111104,Ely Lake Short Stop,6,11/11/25,11:26 AM,Stokke,Meat Stick,Honey BBQ,10,Regular Price,$5.00,$50.00,3bcc0557,,,,,,,
5111104,Ely Lake Short Stop,6,11/11/25,11:29 AM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,6,Regular Price,$3.25,$19.50,cebda694,,,,,,,
5111104,Ely Lake Short Stop,6,11/11/25,11:29 AM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,6,Regular Price,$3.25,$19.50,192fce7c,,,,,,,
5111104,Ely Lake Short Stop,6,11/11/25,11:28 AM,Stokke,Meat Stick,Teriyaki,10,Regular Price,$5.00,$50.00,e801c906,,,,,,,
5111105,Short Stop Eveleth,18,11/11/25,11:54 AM,Stokke,Meat Stick,Teriyaki,9,Regular Price,$5.00,$45.00,e801c906,,,,,,,
5111105,Short Stop Eveleth,18,11/11/25,11:54 AM,Stokke,Meat Stick,Teriyaki,1,Credit,$0.00,$0.00,e801c906,,,,,,,
5111105,Short Stop Eveleth,18,11/11/25,11:55 AM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,6,Regular Price,$3.25,$19.50,192fce7c,,,,,,,
5111105,Short Stop Eveleth,18,11/11/25,11:53 AM,Tielke,Sandwich,Taco Grinder,12,Regular Price,$3.95,$47.40,3c52f0f1,,,,,,,
5111105,Short Stop Eveleth,18,11/11/25,11:53 AM,Tielke,Sandwich,Italian,12,Regular Price,$3.95,$47.40,a65c7b26,,,,,,,
5111105,Short Stop Eveleth,18,11/11/25,11:54 AM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,6,Regular Price,$3.25,$19.50,cebda694,,,,,,,
5111105,Short Stop Eveleth,18,11/11/25,11:54 AM,Stokke,Meat Stick,Honey BBQ,10,Regular Price,$5.00,$50.00,3bcc0557,,,,,,,
5111106,Lucky Seven International Falls,46,11/11/25,1:55 PM,Shelton,Pizza,Four Meat,40,Regular Price,$6.95,$278.00,5d7f58f2,,,,,,,
5111106,Lucky Seven International Falls,46,11/11/25,1:54 PM,Shelton,Pizza,Italian Sausage,40,Regular Price,$6.95,$278.00,92432286,,,,,,,
5111106,Lucky Seven International Falls,46,11/11/25,1:54 PM,Shelton,Pizza,Pepperoni,40,Regular Price,$6.95,$278.00,a1b4979f,,,,,,,
5111106,Lucky Seven International Falls,46,11/11/25,1:54 PM,Shelton,Pizza,Breakfast,80,Regular Price,$6.95,$556.00,f597c8d8,,,,,,,
5111107,Lucky Seven International Falls,46,11/11/25,1:56 PM,Tielke,Sandwich,Italian,24,Regular Price,$3.95,$94.80,a65c7b26,,,,,,,
5111107,Lucky Seven International Falls,46,11/11/25,1:56 PM,Tielke,Sandwich,Meatball,12,Regular Price,$4.75,$57.00,d30ad257,,,,,,,
5111107,Lucky Seven International Falls,46,11/11/25,1:56 PM,Tielke,Sandwich,Taco Grinder,12,Regular Price,$3.95,$47.40,3c52f0f1,,,,,,,
5111107,Lucky Seven International Falls,46,11/11/25,2:12 PM,Shelton,Pizza,Four Meat,5,Regular Price,$6.95,$34.75,5d7f58f2,,,,,,,
5111107,Lucky Seven International Falls,46,11/11/25,2:13 PM,Shelton,Pizza,BBQ Cheeseburger,8,Regular Price,$6.95,$55.60,c73474b1,,,,,,,
5111107,Lucky Seven International Falls,46,11/11/25,2:13 PM,Shelton,Pizza,Supreme,4,Regular Price,$6.95,$27.80,d387e9d2,,,,,,,
5111107,Lucky Seven International Falls,46,11/11/25,2:13 PM,Shelton,Pizza,Pepperoni,12,Regular Price,$6.95,$83.40,a1b4979f,,,,,,,
5111107,Lucky Seven International Falls,46,11/11/25,2:13 PM,Shelton,Pizza,Pepp. Italian Sausage,12,Regular Price,$6.95,$83.40,0b2e3fca,,,,,,,
5111107,Lucky Seven International Falls,46,11/11/25,2:13 PM,Shelton,Pizza,Breakfast,8,Regular Price,$6.95,$55.60,f597c8d8,,,,,,,
5111107,Lucky Seven International Falls,46,11/11/25,2:21 PM,Shelton,Pizza,Four Meat,3,Credit,$0.00,$0.00,5d7f58f2,,,,,,,
5111108,Lucky Seven Cook,2,11/11/25,4:00 PM,Tielke,Sandwich,Italian,6,Regular Price,$3.95,$23.70,a65c7b26,,,,,,,
5111108,Lucky Seven Cook,2,11/11/25,3:59 PM,Tielke,Sandwich,Taco Grinder,6,Regular Price,$3.95,$23.70,3c52f0f1,,,,,,,
5111109,Short Stop Cook,,11/11/25,4:19 PM,Tielke,Sandwich,Italian,4,Regular Price,$3.95,$15.80,a65c7b26,,,,,,,
5111109,Short Stop Cook,,11/11/25,4:19 PM,Stokke,Brat,Gangster,1,Regular Price,$4.50,$4.50,17f0286d,,,,,,,
5111109,Short Stop Cook,,11/11/25,4:19 PM,Tielke,Sandwich,Meatball,4,Regular Price,$4.75,$19.00,d30ad257,,,,,,,
5111109,Short Stop Cook,,11/11/25,4:20 PM,Tielke,Sandwich,Taco Grinder,3,Regular Price,$3.95,$11.85,3c52f0f1,,,,,,,
5111109,Short Stop Cook,,11/11/25,4:20 PM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,6,Regular Price,$3.25,$19.50,cebda694,,,,,,,
5111109,Short Stop Cook,,11/11/25,4:21 PM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,6,Regular Price,$3.25,$19.50,192fce7c,,,,,,,
5111109,Short Stop Cook,,11/11/25,4:19 PM,Stokke,Brat,Regular,3,Regular Price,$4.50,$13.50,d3eccdf1,,,,,,,
5111109,Short Stop Cook,,11/11/25,4:21 PM,Stokke,Meat Stick,Honey BBQ,6,Regular Price,$5.00,$30.00,3bcc0557,,,,,,,
5111110,"Lucky Seven Virginia, Hoover Rd",5,11/11/25,5:09 PM,Shelton,Pizza,Buffalo Chicken,16,Regular Price,$6.95,$111.20,46d8e83a,,,,,,,
5111110,"Lucky Seven Virginia, Hoover Rd",5,11/11/25,5:09 PM,Shelton,Pizza,Italian Sausage,8,Regular Price,$6.95,$55.60,92432286,,,,,,,
5111110,"Lucky Seven Virginia, Hoover Rd",5,11/11/25,5:08 PM,Shelton,Pizza,Supreme,16,Regular Price,$6.95,$111.20,d387e9d2,,,,,,,
5111110,"Lucky Seven Virginia, Hoover Rd",5,11/11/25,5:08 PM,Shelton,Pizza,Breakfast,48,Regular Price,$6.95,$333.60,f597c8d8,,,,,,,
5111110,"Lucky Seven Virginia, Hoover Rd",5,11/11/25,5:09 PM,Shelton,Pizza,Pepperoni,16,Regular Price,$6.95,$111.20,a1b4979f,,,,,,,
5111110,"Lucky Seven Virginia, Hoover Rd",5,11/11/25,5:09 PM,Shelton,Pizza,Pepp. Italian Sausage,16,Regular Price,$6.95,$111.20,0b2e3fca,,,,,,,
5111110,"Lucky Seven Virginia, Hoover Rd",5,11/11/25,5:09 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2,,,,,,,
5111111,"Lucky Seven Virginia, Hoover Rd",5,11/11/25,5:12 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.95,$27.80,0b2e3fca,,,,,,,
5111112,Short Stop Virginia,5,11/11/25,5:42 PM,Stokke,Meat Stick,Honey BBQ,6,Regular Price,$5.00,$30.00,3bcc0557,,,,,,,
5111112,Short Stop Virginia,5,11/11/25,5:42 PM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,6,Regular Price,$3.25,$19.50,cebda694,,,,,,,
5111112,Short Stop Virginia,5,11/11/25,5:42 PM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,6,Regular Price,$3.25,$19.50,192fce7c,,,,,,,
5111112,Short Stop Virginia,5,11/11/25,5:42 PM,Stokke,Meat Stick,Teriyaki,6,Regular Price,$5.00,$30.00,e801c906,,,,,,,
5111201,Caywood Saginaw,,11/12/25,9:34 AM,Stokke,Meat Stick,Honey BBQ,6,Regular Price,$5.00,$30.00,3bcc0557,,,,,,,
5111201,Caywood Saginaw,,11/12/25,9:34 AM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,6,Regular Price,$3.25,$19.50,192fce7c,,,,,,,
5111201,Caywood Saginaw,,11/12/25,9:34 AM,Stokke,Meat Stick,Teriyaki,6,Regular Price,$5.00,$30.00,e801c906,,,,,,,
5111201,Caywood Saginaw,,11/12/25,9:34 AM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,6,Regular Price,$3.25,$19.50,cebda694,,,,,,,
5111202,Korner Store Cloquet,500,11/12/25,10:11 AM,Stokke,Pizza,Supreme,4,Regular Price,$5.95,$23.80,9cec89d3,,,,,,,
5111202,Korner Store Cloquet,500,11/12/25,10:11 AM,Stokke,Pizza,Chicken Alfredo,3,Regular Price,$5.95,$17.85,f56d7e9d,,,,,,,
5111202,Korner Store Cloquet,500,11/12/25,10:11 AM,Shelton,Pizza,Cheese,4,Regular Price,$6.95,$27.80,33a50622,,,,,,,
5111202,Korner Store Cloquet,500,11/12/25,10:16 AM,Stokke,Pizza,Chicken Alfredo,1,Credit,$0.00,$0.00,f56d7e9d,,,,,,,
5111203,Super One Cloquet,571,11/12/25,10:30 AM,Shelton,Pizza,BBQ Cheeseburger,4,Regular Price,$6.80,$27.20,c73474b1,,,,,,,
5111203,Super One Cloquet,571,11/12/25,10:29 AM,Shelton,Pizza,Pepperoni,2,Credit,$0.00,$0.00,a1b4979f,,,,,,,
5111204,Cromwell Store VP,,11/12/25,11:07 AM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,12,Regular Price,$3.25,$39.00,cebda694,,,,,,,
5111204,Cromwell Store VP,,11/12/25,11:10 AM,Tielke,Sandwich,Meatball,12,Regular Price,$4.75,$57.00,d30ad257,,,,,,,
5111204,Cromwell Store VP,,11/12/25,11:08 AM,Stokke,Pizza,Chicken Alfredo,3,Regular Price,$5.95,$17.85,f56d7e9d,,,,,,,
5111204,Cromwell Store VP,,11/12/25,11:09 AM,Tielke,Sandwich,Italian,12,Regular Price,$3.95,$47.40,a65c7b26,,,,,,,
5111204,Cromwell Store VP,,11/12/25,11:07 AM,Stokke,Pizza,Chicken Alfredo,1,Credit,$0.00,$0.00,f56d7e9d,,,,,,,
5111204,Cromwell Store VP,,11/12/25,11:07 AM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,12,Regular Price,$3.25,$39.00,192fce7c,,,,,,,
5111204,Cromwell Store VP,,11/12/25,11:07 AM,Shelton,Pizza,Supreme,3,Regular Price,$6.95,$20.85,d387e9d2,,,,,,,
5111204,Cromwell Store VP,,11/12/25,11:08 AM,Stokke,Meat Stick,Honey BBQ,6,Regular Price,$5.00,$30.00,3bcc0557,,,,,,,
5111204,Cromwell Store VP,,11/12/25,11:08 AM,Stokke,Meat Stick,Teriyaki,6,Regular Price,$5.00,$30.00,e801c906,,,,,,,
5111205,Ukura's Big Dollar,,11/12/25,12:09 PM,Shelton,Pizza,BBQ Cheeseburger,3,Regular Price,$6.95,$20.85,c73474b1,,,,,,,
5111205,Ukura's Big Dollar,,11/12/25,12:07 PM,Stokke,Pizza,Four Meat,7,Regular Price,$5.95,$41.65,7112b683,,,,,,,
5111205,Ukura's Big Dollar,,11/12/25,12:06 PM,Stokke,Pizza,PepperoniSausage,4,Regular Price,$5.95,$23.80,91f1626c,,,,,,,
5111205,Ukura's Big Dollar,,11/12/25,12:08 PM,Shelton,Pizza,BBQ Cheeseburger,1,Credit,$0.00,$0.00,c73474b1,,,,,,,
5111205,Ukura's Big Dollar,,11/12/25,12:08 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.95,$27.80,0b2e3fca,,,,,,,
5111205,Ukura's Big Dollar,,11/12/25,12:06 PM,Stokke,Pizza,Supreme,4,Regular Price,$5.95,$23.80,9cec89d3,,,,,,,
5111205,Ukura's Big Dollar,,11/12/25,12:07 PM,Stokke,Pizza,Four Meat,1,Credit,$0.00,$0.00,7112b683,,,,,,,
5111205,Ukura's Big Dollar,,11/12/25,12:07 PM,Stokke,Pizza,Chicken Alfredo,8,Regular Price,$5.95,$47.60,f56d7e9d,,,,,,,
5111205,Ukura's Big Dollar,,11/12/25,11:50 AM,Stokke,Pizza,Pepperoni,8,Regular Price,$5.95,$47.60,cfe2be41,,,,,,,
5111206,Korner Store Sturgeon Lake,,11/12/25,1:42 PM,Stokke,Meat Stick,Honey BBQ,2,Credit,$0.00,$0.00,3bcc0557,,,,,,,
5111206,Korner Store Sturgeon Lake,,11/12/25,1:42 PM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,8,Regular Price,$3.25,$26.00,cebda694,,,,,,,
5111206,Korner Store Sturgeon Lake,,11/12/25,1:44 PM,Stokke,Meat Stick,Teriyaki,18,Regular Price,$5.00,$90.00,e801c906,,,,,,,
5111206,Korner Store Sturgeon Lake,,11/12/25,1:44 PM,Stokke,Meat Stick,Honey BBQ,16,Regular Price,$5.00,$80.00,3bcc0557,,,,,,,
5111206,Korner Store Sturgeon Lake,,11/12/25,1:42 PM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,10,Regular Price,$3.25,$32.50,192fce7c,,,,,,,
5111206,Korner Store Sturgeon Lake,,11/12/25,1:41 PM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,2,Credit,$0.00,$0.00,cebda694,,,,,,,
5111206,Korner Store Sturgeon Lake,,11/12/25,1:53 PM,Tielke,Sandwich,Italian,5,Regular Price,$3.95,$19.75,a65c7b26,,,,,,,
5111206,Korner Store Sturgeon Lake,,11/12/25,1:53 PM,Tielke,Sandwich,Taco Grinder,7,Regular Price,$3.95,$27.65,3c52f0f1,,,,,,,
5111206,Korner Store Sturgeon Lake,,11/12/25,1:53 PM,Tielke,Sandwich,Meatball,12,Regular Price,$4.75,$57.00,d30ad257,,,,,,,
5111207,Lucky Seven Barnum,34,11/12/25,2:29 PM,Stokke,Pizza,Chicken Alfredo,1,Credit,$0.00,$0.00,f56d7e9d,,,,,,,
5111207,Lucky Seven Barnum,34,11/12/25,2:27 PM,Stokke,Meat Stick,Teriyaki,12,Regular Price,$5.00,$60.00,e801c906,,,,,,,
5111207,Lucky Seven Barnum,34,11/12/25,2:28 PM,Stokke,Meat Stick,Honey BBQ,12,Regular Price,$5.00,$60.00,3bcc0557,,,,,,,
5111207,Lucky Seven Barnum,34,11/12/25,2:28 PM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,12,Regular Price,$3.25,$39.00,cebda694,,,,,,,
5111207,Lucky Seven Barnum,34,11/12/25,2:29 PM,Stokke,Pizza,Chicken Alfredo,3,Regular Price,$5.95,$17.85,f56d7e9d,,,,,,,
5111207,Lucky Seven Barnum,34,11/12/25,2:29 PM,Stokke,Pizza,Supreme,4,Regular Price,$5.95,$23.80,9cec89d3,,,,,,,
5111207,Lucky Seven Barnum,34,11/12/25,2:28 PM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,12,Regular Price,$3.25,$39.00,192fce7c,,,,,,,
5111207,Lucky Seven Barnum,34,11/12/25,2:30 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.95,$27.80,0b2e3fca,,,,,,,
5111208,Lucky Seven Barnum,34,11/12/25,2:33 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2,,,,,,,
5111208,Lucky Seven Barnum,34,11/12/25,2:32 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f,,,,,,,
5111208,Lucky Seven Barnum,34,11/12/25,2:32 PM,Shelton,Pizza,Pepp. Italian Sausage,16,Regular Price,$6.95,$111.20,0b2e3fca,,,,,,,
5111208,Lucky Seven Barnum,34,11/12/25,2:30 PM,Shelton,Pizza,Breakfast,24,Regular Price,$6.95,$166.80,f597c8d8,,,,,,,
5111209,Caywood Carlton,,11/12/25,3:19 PM,Shelton,Pizza,Supreme,1,Credit,$0.00,$0.00,d387e9d2,,,,,,,
5111209,Caywood Carlton,,11/12/25,3:20 PM,Stokke,Pizza,Four Meat,4,Regular Price,$5.95,$23.80,7112b683,,,,,,,
5111210,Third Base,,11/12/25,3:30 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca,,,,,,,
5111210,Third Base,,11/12/25,3:30 PM,Shelton,Pizza,Pepperoni,10,Regular Price,$6.95,$69.50,a1b4979f,,,,,,,
5111210,Third Base,,11/12/25,3:30 PM,Shelton,Pizza,Supreme,8,Regular Price,$6.95,$55.60,d387e9d2,,,,,,,
5111210,Third Base,,11/12/25,3:29 PM,Stokke,Pizza,Bacon Cheeseburger,3,Regular Price,$5.95,$17.85,84a55a38,,,,,,,
5111211,Caywood Esko,,11/12/25,3:47 PM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,6,Regular Price,$3.25,$19.50,192fce7c,,,,,,,
5111211,Caywood Esko,,11/12/25,3:47 PM,Stokke,Meat Stick,Teriyaki,10,Regular Price,$5.00,$50.00,e801c906,,,,,,,
5111211,Caywood Esko,,11/12/25,3:46 PM,Stokke,Meat Stick,Honey BBQ,10,Regular Price,$5.00,$50.00,3bcc0557,,,,,,,
5111211,Caywood Esko,,11/12/25,3:47 PM,Stokke,Pizza,Chicken Alfredo,4,Regular Price,$5.95,$23.80,f56d7e9d,,,,,,,
5111211,Caywood Esko,,11/12/25,3:47 PM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,6,Regular Price,$3.25,$19.50,cebda694,,,,,,,
5111211,Caywood Esko,,11/12/25,3:47 PM,Stokke,Pizza,Supreme,4,Regular Price,$5.95,$23.80,9cec89d3,,,,,,,
5111211,Caywood Esko,,11/12/25,3:48 PM,Shelton,Pizza,Pepperoni,5,Regular Price,$6.95,$34.75,a1b4979f,,,,,,,
5111212,Korner Store Gary South,2,11/12/25,4:18 PM,Stokke,Pizza,Chicken Alfredo,4,Regular Price,$5.95,$23.80,f56d7e9d,,,,,,,
5111212,Korner Store Gary South,2,11/12/25,4:18 PM,Shelton,Pizza,BBQ Cheeseburger,4,Regular Price,$6.95,$27.80,c73474b1,,,,,,,
5111213,Korner Store Gary North,1,11/12/25,4:26 PM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,6,Regular Price,$3.25,$19.50,cebda694,,,,,,,
5111213,Korner Store Gary North,1,11/12/25,4:26 PM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,6,Regular Price,$3.25,$19.50,192fce7c,,,,,,,
5111214,Speedway Morgan Park,44612,11/12/25,4:38 PM,Tielke,Sandwich,Meatball,1,Credit,$0.00,$0.00,d30ad257,,,,,,,
5111214,Speedway Morgan Park,44612,11/12/25,4:38 PM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,6,Regular Price,$3.25,$19.50,cebda694,,,,,,,
5111214,Speedway Morgan Park,44612,11/12/25,4:39 PM,Stokke,Pizza,Bacon Cheeseburger,8,Regular Price,$5.00,$40.00,84a55a38,,,,,,,
5111214,Speedway Morgan Park,44612,11/12/25,4:37 PM,Stokke,Meat Stick,Honey BBQ,10,Regular Price,$5.00,$50.00,3bcc0557,,,,,,,
5111214,Speedway Morgan Park,44612,11/12/25,4:38 PM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,6,Regular Price,$3.25,$19.50,192fce7c,,,,,,,
5111214,Speedway Morgan Park,44612,11/12/25,4:47 PM,Tielke,Sandwich,Meatball,5,Regular Price,$4.75,$23.75,d30ad257,,,,,,,
5111214,Speedway Morgan Park,44612,11/12/25,4:47 PM,Tielke,Sandwich,Italian,6,Regular Price,$3.95,$23.70,a65c7b26,,,,,,,
5111214,Speedway Morgan Park,44612,11/12/25,4:47 PM,Tielke,Sandwich,Taco Grinder,6,Regular Price,$3.95,$23.70,3c52f0f1,,,,,,,
5111215,Duluth Tap Exchange,,11/12/25,5:19 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca,,,,,,,
5111216,Korner Store Lincoln Park,800,11/12/25,5:30 PM,Tielke,Sandwich,Taco Grinder,12,Regular Price,$3.95,$47.40,3c52f0f1,,,,,,,
5111216,Korner Store Lincoln Park,800,11/12/25,5:30 PM,Tielke,Sandwich,Italian,12,Regular Price,$3.95,$47.40,a65c7b26,,,,,,,
5111216,Korner Store Lincoln Park,800,11/12/25,5:28 PM,Stokke,Pizza,Pepperoni,4,Regular Price,$5.95,$23.80,cfe2be41,,,,,,,
5111216,Korner Store Lincoln Park,800,11/12/25,5:30 PM,Tielke,Sandwich,Meatball,12,Regular Price,$4.75,$57.00,d30ad257,,,,,,,
5111217,Reef,,11/12/25,5:45 PM,Shelton,Pizza,Four Meat,2,Regular Price,$6.95,$13.90,5d7f58f2,,,,,,,
5111217,Reef,,11/12/25,5:46 PM,Shelton,Pizza,Pepperoni,4,Regular Price,$6.95,$27.80,a1b4979f,,,,,,,
5111217,Reef,,11/12/25,5:46 PM,Shelton,Pizza,Pepp. Italian Sausage,6,Regular Price,$6.95,$41.70,0b2e3fca,,,,,,,
5111217,Reef,,11/12/25,5:47 PM,Shelton,Pizza,Supreme,4,Regular Price,$6.95,$27.80,d387e9d2,,,,,,,
5111218,Speedway University,44616,11/12/25,6:04 PM,Shelton,Pizza,Supreme,1,Credit,$0.00,$0.00,d387e9d2,,,,,,,
5111218,Speedway University,44616,11/12/25,6:04 PM,Shelton,Pizza,Pepperoni,2,Credit,$0.00,$0.00,a1b4979f,,,,,,,
5111218,Speedway University,44616,11/12/25,6:05 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$5.95,$23.80,0b2e3fca,,,,,,,
5111219,Woodland Short Stop,,11/12/25,6:17 PM,Stokke,Pizza,Chicken Alfredo,4,Regular Price,$5.95,$23.80,f56d7e9d,,,,,,,
5111219,Woodland Short Stop,,11/12/25,6:19 PM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,6,Regular Price,$3.25,$19.50,192fce7c,,,,,,,
5111219,Woodland Short Stop,,11/12/25,6:17 PM,Stokke,Pizza,Four Meat,4,Regular Price,$5.95,$23.80,7112b683,,,,,,,
5111219,Woodland Short Stop,,11/12/25,6:18 PM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,6,Regular Price,$3.25,$19.50,cebda694,,,,,,,
5111219,Woodland Short Stop,,11/12/25,6:17 PM,Stokke,Pizza,Bacon Cheeseburger,4,Regular Price,$5.95,$23.80,84a55a38,,,,,,,
5111220,Stokkes Lakewood,,11/12/25,6:35 PM,Stokke,Pizza,Four Meat,8,Regular Price,$5.95,$47.60,7112b683,,,,,,,
5111220,Stokkes Lakewood,,11/12/25,6:35 PM,Stokke,Pizza,Pepperoni,8,Regular Price,$5.95,$47.60,cfe2be41,,,,,,,
5111220,Stokkes Lakewood,,11/12/25,6:34 PM,Shelton,Pizza,Four Meat,4,Regular Price,$6.95,$27.80,5d7f58f2,,,,,,,
5111220,Stokkes Lakewood,,11/12/25,6:33 PM,Shelton,Pizza,Supreme,8,Regular Price,$6.95,$55.60,d387e9d2,,,,,,,
5111220,Stokkes Lakewood,,11/12/25,6:35 PM,Stokke,Pizza,Sausage,8,Regular Price,$5.95,$47.60,83a32956,,,,,,,
5111220,Stokkes Lakewood,,11/12/25,6:33 PM,Shelton,Pizza,Breakfast,4,Regular Price,$6.95,$27.80,f597c8d8,,,,,,,
5111220,Stokkes Lakewood,,11/12/25,6:34 PM,Stokke,Pizza,PepperoniSausage,4,Regular Price,$5.95,$23.80,91f1626c,,,,,,,
5111220,Stokkes Lakewood,,11/12/25,6:33 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca,,,,,,,
5111220,Stokkes Lakewood,,11/12/25,6:35 PM,Stokke,Pizza,Chicken Alfredo,8,Regular Price,$5.95,$47.60,f56d7e9d,,,,,,,
5111220,Stokkes Lakewood,,11/12/25,6:35 PM,Stokke,Pizza,Supreme,12,Regular Price,$5.95,$71.40,9cec89d3,,,,,,,
5111220,Stokkes Lakewood,,11/12/25,6:34 PM,Shelton,Pizza,Pepperoni,4,Regular Price,$6.95,$27.80,a1b4979f,,,,,,,
5111301,Stokkes Adolph,,11/13/25,10:20 AM,Stokke,Pizza,Bacon Cheeseburger,8,Regular Price,$5.95,$47.60,84a55a38,,,,,,,
5111301,Stokkes Adolph,,11/13/25,10:16 AM,Stokke,Pizza,Pepperoni,8,Regular Price,$5.95,$47.60,cfe2be41,,,,,,,
5111301,Stokkes Adolph,,11/13/25,10:30 AM,Stokke,Pizza,Chicken Alfredo,12,Regular Price,$5.95,$71.40,f56d7e9d,,,,,,,
5111301,Stokkes Adolph,,11/13/25,10:21 AM,Shelton,Pizza,Four Meat,4,Regular Price,$6.95,$27.80,5d7f58f2,,,,,,,
5111301,Stokkes Adolph,,11/13/25,10:17 AM,Stokke,Pizza,PepperoniSausage,16,Regular Price,$5.95,$95.20,91f1626c,,,,,,,
5111301,Stokkes Adolph,,11/13/25,10:16 AM,Stokke,Pizza,Four Meat,4,Regular Price,$5.95,$23.80,7112b683,,,,,,,
5111302,Proctor Hockey Arena,,11/13/25,10:51 AM,Shelton,Pizza,Four Meat,16,Regular Price,$6.95,$111.20,5d7f58f2,,,,,,,
5111302,Proctor Hockey Arena,,11/13/25,10:50 AM,Shelton,Hot Dog,Hot dog,4,Regular Price,$72.00,$288.00,a083c440,,,,,,,
5111302,Proctor Hockey Arena,,11/13/25,10:51 AM,Shelton,Pizza,Pepp. Italian Sausage,16,Regular Price,$6.95,$111.20,0b2e3fca,,,,,,,
5111302,Proctor Hockey Arena,,11/13/25,10:51 AM,Shelton,Pizza,Cheese,16,Regular Price,$6.95,$111.20,33a50622,,,,,,,
5111303,Lucky Seven Proctor,32,11/13/25,11:22 AM,Shelton,Pizza,Pepperoni,4,Regular Price,$6.95,$27.80,a1b4979f,,,,,,,
